Order Ticket Number,Order Timestamp,Employee ID,Employee Name,Store ID,Store Name,Order Channel
TCK-015623,2025-10-11 12:28:09,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-015624,2025-10-11 17:03:31,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015625,2025-10-12 21:45:12,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015626,2025-10-12 19:33:38,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-015627,2025-10-12 18:47:12,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-015628,2025-10-12 20:45:18,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015629,2025-10-12 13:28:09,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015630,2025-10-12 11:20:49,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-015631,2025-10-12 18:32:26,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-015632,2025-10-12 18:54:33,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015633,2025-10-12 19:00:35,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015634,2025-10-12 12:26:29,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015635,2025-10-12 12:44:22,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015636,2025-10-12 14:18:57,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015637,2025-10-12 19:27:23,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-015638,2025-10-12 12:38:11,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-015639,2025-10-12 11:01:39,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015640,2025-10-12 11:31:06,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Grubhub
TCK-015641,2025-10-12 15:15:16,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015642,2025-10-12 22:38:57,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015643,2025-10-12 11:10:36,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015644,2025-10-12 11:50:25,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Grubhub
TCK-015645,2025-10-12 13:23:26,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-015646,2025-10-12 14:33:24,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015647,2025-10-12 21:26:33,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-015648,2025-10-12 17:09:21,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-015649,2025-10-12 17:31:15,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015650,2025-10-12 18:49:29,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-015651,2025-10-12 13:42:14,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015652,2025-10-12 16:23:38,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015653,2025-10-12 22:07:48,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015654,2025-10-12 19:54:08,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015655,2025-10-12 12:57:32,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015656,2025-10-12 22:35:04,EMP-003,Priya Nair,STORE-01,Main Street Location,Grubhub
TCK-015657,2025-10-12 17:20:48,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015658,2025-10-12 17:55:29,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015659,2025-10-12 21:03:15,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015660,2025-10-12 13:44:13,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-015661,2025-10-12 21:36:34,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015662,2025-10-12 13:38:52,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015663,2025-10-13 13:59:11,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015664,2025-10-13 11:48:57,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015665,2025-10-13 19:45:51,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015666,2025-10-13 20:56:38,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015667,2025-10-13 11:07:29,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Grubhub
TCK-015668,2025-10-13 20:35:36,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015669,2025-10-13 22:26:44,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015670,2025-10-13 18:48:44,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015671,2025-10-13 20:34:53,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-015672,2025-10-13 13:39:09,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-015673,2025-10-13 19:44:25,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-015674,2025-10-13 15:30:00,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015675,2025-10-13 20:14:50,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015676,2025-10-13 17:34:53,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-015677,2025-10-13 18:25:52,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015678,2025-10-13 17:31:22,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-015679,2025-10-13 19:13:06,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-015680,2025-10-13 20:17:40,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015681,2025-10-13 21:30:29,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015682,2025-10-13 19:40:12,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-015683,2025-10-13 21:30:22,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015684,2025-10-13 12:15:15,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015685,2025-10-13 18:30:06,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-015686,2025-10-13 18:29:45,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015687,2025-10-13 18:22:23,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-015688,2025-10-13 13:59:52,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015689,2025-10-13 15:17:41,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-015690,2025-10-13 11:19:53,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-015691,2025-10-13 20:02:37,EMP-003,Priya Nair,STORE-01,Main Street Location,Grubhub
TCK-015692,2025-10-13 21:35:02,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015693,2025-10-13 19:04:21,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015694,2025-10-13 13:16:51,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015695,2025-10-13 19:22:47,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015696,2025-10-14 13:55:18,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-015697,2025-10-14 19:17:28,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015698,2025-10-14 12:02:21,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015699,2025-10-14 13:07:03,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015700,2025-10-14 19:02:13,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-015701,2025-10-14 20:33:03,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015702,2025-10-14 22:17:51,EMP-002,Marcus Lee,STORE-01,Main Street Location,Uber Eats
TCK-015703,2025-10-14 11:25:43,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-015704,2025-10-14 11:29:09,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-015705,2025-10-14 19:41:02,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015706,2025-10-14 13:23:29,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015707,2025-10-14 15:15:39,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015708,2025-10-14 20:50:37,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-015709,2025-10-14 17:22:57,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015710,2025-10-14 17:14:50,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015711,2025-10-14 19:23:21,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-015712,2025-10-14 19:42:47,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-015713,2025-10-14 18:29:09,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-015714,2025-10-14 11:11:10,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015715,2025-10-14 20:39:28,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-015716,2025-10-14 19:46:46,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015717,2025-10-14 19:45:07,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015718,2025-10-14 17:30:51,EMP-003,Priya Nair,STORE-01,Main Street Location,Grubhub
TCK-015719,2025-10-14 19:38:08,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-015720,2025-10-14 17:27:21,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-015721,2025-10-14 11:02:45,EMP-003,Priya Nair,STORE-01,Main Street Location,Uber Eats
TCK-015722,2025-10-14 22:04:43,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015723,2025-10-14 11:24:36,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-015724,2025-10-14 13:13:27,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015725,2025-10-14 17:26:52,EMP-003,Priya Nair,STORE-01,Main Street Location,Uber Eats
TCK-015726,2025-10-14 13:07:51,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015727,2025-10-14 12:27:03,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015728,2025-10-14 20:50:01,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015729,2025-10-14 17:49:14,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-015730,2025-10-14 19:49:24,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-015731,2025-10-15 18:38:12,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015732,2025-10-15 12:33:02,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015733,2025-10-15 19:58:07,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015734,2025-10-15 13:36:37,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015735,2025-10-15 13:11:02,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015736,2025-10-15 11:14:05,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-015737,2025-10-15 17:31:53,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015738,2025-10-15 19:24:40,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-015739,2025-10-15 20:20:22,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-015740,2025-10-15 11:43:35,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015741,2025-10-15 22:33:32,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015742,2025-10-15 18:31:23,EMP-003,Priya Nair,STORE-01,Main Street Location,Takeout
TCK-015743,2025-10-15 18:46:41,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-015744,2025-10-15 12:43:01,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-015745,2025-10-15 11:00:08,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015746,2025-10-15 22:12:15,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015747,2025-10-15 17:48:37,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-015748,2025-10-15 12:41:56,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015749,2025-10-15 17:45:31,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-015750,2025-10-15 12:40:18,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015751,2025-10-15 13:52:03,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-015752,2025-10-15 22:50:08,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-015753,2025-10-15 11:45:38,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015754,2025-10-15 12:12:45,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015755,2025-10-15 18:18:44,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-015756,2025-10-15 11:39:26,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-015757,2025-10-15 20:38:37,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015758,2025-10-15 12:49:19,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015759,2025-10-15 13:45:35,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-015760,2025-10-15 12:13:51,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015761,2025-10-15 14:16:43,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015762,2025-10-15 18:15:26,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-015763,2025-10-15 19:57:08,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015764,2025-10-15 17:17:51,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015765,2025-10-15 13:27:21,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015766,2025-10-15 22:58:14,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-015767,2025-10-15 17:40:54,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015768,2025-10-15 18:12:09,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-015769,2025-10-15 17:08:23,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015770,2025-10-15 19:29:41,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015771,2025-10-15 20:26:41,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015772,2025-10-16 19:17:25,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015773,2025-10-16 16:42:18,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015774,2025-10-16 16:29:33,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015775,2025-10-16 19:54:25,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015776,2025-10-16 12:56:51,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015777,2025-10-16 11:33:53,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015778,2025-10-16 13:15:06,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015779,2025-10-16 12:29:35,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015780,2025-10-16 20:57:21,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015781,2025-10-16 20:14:19,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015782,2025-10-16 18:18:48,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015783,2025-10-16 21:12:00,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015784,2025-10-16 12:30:07,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015785,2025-10-16 15:17:27,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015786,2025-10-16 20:31:07,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015787,2025-10-16 20:16:01,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-015788,2025-10-16 19:46:47,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015789,2025-10-16 19:50:28,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Takeout
TCK-015790,2025-10-16 17:47:50,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-015791,2025-10-16 18:55:48,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015792,2025-10-16 20:14:02,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-015793,2025-10-16 14:26:24,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Grubhub
TCK-015794,2025-10-16 14:28:56,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015795,2025-10-16 11:39:25,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015796,2025-10-16 17:18:40,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015797,2025-10-16 21:53:03,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-015798,2025-10-16 19:47:03,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015799,2025-10-16 11:55:00,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Takeout
TCK-015800,2025-10-16 17:35:51,EMP-004,Jordan Blake,STORE-01,Main Street Location,Uber Eats
TCK-015801,2025-10-16 15:02:13,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-015802,2025-10-16 19:33:17,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-015803,2025-10-16 11:40:14,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-015804,2025-10-16 11:18:07,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015805,2025-10-16 19:24:45,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-015806,2025-10-16 17:07:09,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015807,2025-10-16 21:43:21,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015808,2025-10-16 17:01:40,EMP-004,Jordan Blake,STORE-01,Main Street Location,Takeout
TCK-015809,2025-10-16 19:40:10,EMP-003,Priya Nair,STORE-01,Main Street Location,Grubhub
TCK-015810,2025-10-16 18:44:11,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015811,2025-10-16 17:30:02,EMP-005,Sam Whitfield,STORE-01,Main Street Location,DoorDash
TCK-015812,2025-10-16 20:34:59,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-015813,2025-10-16 19:04:30,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015814,2025-10-16 11:35:30,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015815,2025-10-16 15:01:13,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015816,2025-10-16 12:08:36,EMP-002,Marcus Lee,STORE-01,Main Street Location,Grubhub
TCK-015817,2025-10-16 13:33:26,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015818,2025-10-16 15:48:47,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-015819,2025-10-16 18:36:51,EMP-001,Dana Ruiz,STORE-01,Main Street Location,DoorDash
TCK-015820,2025-10-17 11:40:14,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-015821,2025-10-17 21:54:28,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015822,2025-10-17 20:46:32,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015823,2025-10-17 19:22:55,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-015824,2025-10-17 12:48:40,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015825,2025-10-17 12:02:28,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015826,2025-10-17 11:34:23,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-015827,2025-10-17 13:27:39,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015828,2025-10-17 22:16:12,EMP-004,Jordan Blake,STORE-01,Main Street Location,DoorDash
TCK-015829,2025-10-17 18:09:40,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015830,2025-10-17 19:23:04,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015831,2025-10-17 18:32:19,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-015832,2025-10-17 20:45:31,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015833,2025-10-17 15:08:09,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015834,2025-10-17 15:10:43,EMP-003,Priya Nair,STORE-01,Main Street Location,Grubhub
TCK-015835,2025-10-17 13:22:42,EMP-003,Priya Nair,STORE-01,Main Street Location,DoorDash
TCK-015836,2025-10-17 17:20:00,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015837,2025-10-17 19:11:03,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015838,2025-10-17 19:38:43,EMP-002,Marcus Lee,STORE-01,Main Street Location,Takeout
TCK-015839,2025-10-17 20:00:40,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015840,2025-10-17 12:15:34,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-015841,2025-10-17 18:10:42,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015842,2025-10-17 11:31:09,EMP-002,Marcus Lee,STORE-01,Main Street Location,DoorDash
TCK-015843,2025-10-17 18:23:20,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015844,2025-10-17 18:09:23,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015845,2025-10-17 11:24:43,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Uber Eats
TCK-015846,2025-10-17 17:02:09,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015847,2025-10-17 19:08:32,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015848,2025-10-17 20:13:32,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015849,2025-10-17 20:54:03,EMP-005,Sam Whitfield,STORE-01,Main Street Location,Dine In
TCK-015850,2025-10-17 13:08:37,EMP-002,Marcus Lee,STORE-01,Main Street Location,Dine In
TCK-015851,2025-10-17 20:37:38,EMP-003,Priya Nair,STORE-01,Main Street Location,Grubhub
TCK-015852,2025-10-17 22:23:57,EMP-004,Jordan Blake,STORE-01,Main Street Location,Grubhub
TCK-015853,2025-10-17 16:29:31,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Uber Eats
TCK-015854,2025-10-17 17:24:34,EMP-004,Jordan Blake,STORE-01,Main Street Location,Dine In
TCK-015855,2025-10-17 11:36:51,EMP-001,Dana Ruiz,STORE-01,Main Street Location,Dine In
TCK-015856,2025-10-17 17:39:32,EMP-003,Priya Nair,STORE-01,Main Street Location,Dine In
TCK-015857,2025-10-17 17:04:03,EMP-003,Priya Nair,STORE-01,Main Street Location,Uber Eats
